stID	tsID	popID	filename	description	citation	URL	total_N	steps	interval_MY	trait_type	log_transformed	taxa	species	microfossil	sampling	age_model	sediment	environment	period_start	period_end	epoch_start	epoch_end	age_start	age_end	source	publication_year	signature	lat	lon	set
129	1120	129_o	Gymnogyps_amplus_CMC_ProxWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	105	9	0.0299325040247913	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1119	129_o	Gymnogyps_amplus_CMC_Length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	105	9	0.0299325040247913	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1118	129_o	Gymnogyps_amplus_Ulna_DistDepth_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1117	129_o	Gymnogyps_amplus_Ulna_DistWidth_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1116	129_o	Gymnogyps_amplus_Ulna_MidDepth_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1115	129_o	Gymnogyps_amplus_Ulna_MidWidth_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1114	129_o	Gymnogyps_amplus_Ulna_ProxDepth_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1113	129_o	Gymnogyps_amplus_Ulna_ProxWidth_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1112	129_o	Gymnogyps_amplus_Ulna_Length_7steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	21	7	0.0197140753158713	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1111	129_o	Gymnogyps_amplus_Humerus_DistDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1110	129_o	Gymnogyps_amplus_Humerus_DistWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1109	129_o	Gymnogyps_amplus_Humerus_MidDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1108	129_o	Gymnogyps_amplus_Humerus_MidWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1107	129_o	Gymnogyps_amplus_Humerus_ProxDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1106	129_o	Gymnogyps_amplus_Humerus_ProxWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1105	129_o	Gymnogyps_amplus_Humerus_Length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0297171417024562	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1104	129_o	Gymnogyps_amplus_Cranium_OccWidthR_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1103	129_o	Gymnogyps_amplus_Cranium_OccWidthL_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	39	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1102	129_o	Gymnogyps_amplus_Cranium_OccLengthR_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	41	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1101	129_o	Gymnogyps_amplus_Cranium_OccLengthL_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	42	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1100	129_o	Gymnogyps_amplus_Cranium_Foramen_magnum_width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	42	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1099	129_o	Gymnogyps_amplus_Cranium_Foramen_magnum_height_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	37	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1098	129_o	Gymnogyps_amplus_Cranium_Occipital_width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	42	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1097	129_o	Gymnogyps_amplus_Cranium_Opisthotic_width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	35	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1096	129_o	Gymnogyps_amplus_Cranium_Temporal_width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	42	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1095	129_o	Gymnogyps_amplus_Cranium_Cranial_length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	37	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1094	129_o	Gymnogyps_amplus_Cranium_Cranial_height_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	42	9	0.0298204838913094	linear	no	bird	Gymnogyps_amplus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1093	129_n	Coragyps_occidentalis_Tarsometatarsus_Depth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	175	9	0.0309104645384097	linear	no	bird	Coragyps_occidentalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1092	129_n	Coragyps_occidentalis_Tarsometatarsus_Width_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	175	9	0.0309104645384097	linear	no	bird	Coragyps_occidentalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1091	129_n	Coragyps_occidentalis_Tarsometatarsus_Length_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	175	9	0.0309104645384097	linear	no	bird	Coragyps_occidentalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1090	129_m	Caracara_prelutosa_Tarsometatarsus_DistDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	151	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1089	129_m	Caracara_prelutosa_Tarsometatarsus_DistWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	148	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1088	129_m	Caracara_prelutosa_Tarsometatarsus_MidDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	151	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1087	129_m	Caracara_prelutosa_Tarsometatarsus_MidWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	151	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1086	129_m	Caracara_prelutosa_Tarsometatarsus_ProxDepth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	151	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	1085	129_m	Caracara_prelutosa_Tarsometatarsus_ProxWidth_9steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	150	9	0.0333617142073348	linear	no	bird	Caracara_prelutosa	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
